,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
622,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,La Habanera,45.50315442179302,-73.56822342046142,Cuban Restaurant
623,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Foodchain,45.50182130180153,-73.57081145353213,Vegetarian / Vegan Restaurant
624,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Le Léman,45.50229991610567,-73.56809639062502,Swiss Restaurant
625,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,The Keg Steakhouse & Bar,45.50072988372419,-73.56897123862294,Steakhouse
626,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Les 3 Brasseurs,45.502215950434,-73.57073904746241,Gastropub
627,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Vua Sandwichs,45.504301255989574,-73.57234613439306,Sandwich Place
628,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Vargas Steakhouse & Sushi,45.50176248334481,-73.56725901445657,Steakhouse
629,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Reuben’s Restaurant Delicatessen,45.501916272343166,-73.5708456763873,Deli / Bodega
630,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Albert Bistro,45.50218789145818,-73.56453833331517,Bistro
631,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,NYKS Bistro Pub,45.50632425917815,-73.56638244378388,French Restaurant
632,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Dominion Square Tavern,45.50040540450307,-73.57163553893498,Gastropub
633,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,A&W,45.505387,-73.567974,Fast Food Restaurant
634,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Venice,45.502265580070045,-73.56457922456107,Hawaiian Restaurant
635,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Jerry Ferrer,45.502485291697994,-73.56508984977313,Comfort Food Restaurant
636,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Première Moisson,45.500508463389245,-73.56752128801085,Bakery
637,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Lola Rosa,45.507021,-73.566403,Vegetarian / Vegan Restaurant
638,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,La Finca – café & bureau,45.50452048526137,-73.56311578607162,Café
639,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Monsieur Restaurant + Bar,45.5047025313352,-73.56361253549095,Restaurant
640,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Les Enfants Terribles,45.501618536744346,-73.56861133553981,French Restaurant
641,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,East,45.50278384822422,-73.56917148866881,Asian Restaurant
642,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Tiradito,45.50454438091839,-73.5634049166857,Peruvian Restaurant
643,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Café Myriade,45.50054756995585,-73.5720443192742,Café
644,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Sukiyaki,45.5010473781293,-73.57199675472802,Japanese Restaurant
645,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Rosélys,45.499829606069966,-73.56871829355023,Breakfast Spot
646,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Kréma,45.50041559505981,-73.56875739276974,Café
647,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Brasserie T,45.507251999183616,-73.56649446008318,French Restaurant
648,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Lucky's Truck,45.50749659879096,-73.56832474310599,Food Truck
649,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Balsam Inn,45.50032627701981,-73.57160251984003,Gastropub
650,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Fiore Express,45.501303951532165,-73.57194492404003,Food Court
651,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Café Différance,45.50246234161205,-73.56267902640327,Café
652,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Officina.,45.50236406880392,-73.56272679499455,Sandwich Place
653,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Miss Prêt à Manger,45.50475961823262,-73.56364812487229,Gastropub
654,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Saikō Bistrot Izakaya,45.50237579546647,-73.5647856952643,Japanese Restaurant
655,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Dunn's Famous,45.50047283582619,-73.5716909507309,Deli / Bodega
656,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Sésame,45.50691651580587,-73.56649048931801,Asian Restaurant
657,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,I-sushi,45.502478183717585,-73.56265859398336,Sushi Restaurant
658,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Café Capucine,45.50412542147414,-73.5625665677027,Café
659,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Eggspectation,45.507344302176435,-73.56599111068611,Breakfast Spot
660,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Blumenthal,45.50678500959093,-73.56658135357951,Restaurant
661,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Nagoya Sushi,45.50661653700431,-73.5703726015911,Sushi Restaurant
662,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Taverne F,45.507532,-73.566713,Portuguese Restaurant
663,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Saveur Restaurant,45.50700494059296,-73.56520622471334,American Restaurant
664,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Fiorellino,45.503045129697306,-73.56383002459707,Italian Restaurant
665,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Daylight Factory,45.50295965379066,-73.56301956392093,Restaurant
666,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Bâton Rouge,45.50747789503796,-73.5658580849157,Restaurant
667,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Universel,45.50609796785074,-73.56715262384883,Breakfast Spot
668,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Thai Express,45.501208413839365,-73.56381801724189,Thai Restaurant
669,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Thai Express,45.507027594383494,-73.56846104946342,Thai Restaurant
670,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Subway,45.50027201719909,-73.5646967757904,Sandwich Place
671,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,La Prep,45.506649550913245,-73.56960525317555,Café
672,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Bagels Expressions,45.50230048751001,-73.56453374381061,Breakfast Spot
673,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Hotto Doggu,45.506031,-73.567219,Japanese Restaurant
674,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Thai Express,45.500112,-73.566522,Thai Restaurant
675,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,La Prep,45.50108142746965,-73.56388846321809,Café
676,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Le Viet,45.506814828736,-73.56654585166122,Asian Restaurant
677,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Subway,45.50681023444469,-73.56838229584997,Sandwich Place
678,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,mccafé,45.50066638616893,-73.56657635277831,Café
679,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Café Tri-S-I-P (Trisip),45.500506612073636,-73.56609713048364,Sandwich Place
680,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Sushi Shop,45.500112,-73.566522,Sushi Restaurant
681,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Pane Vino,45.50066270351254,-73.56492338602065,Italian Restaurant
682,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,La Palma,45.505838,-73.56409,Restaurant
683,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Valentine,45.500133,-73.565299,Fast Food Restaurant
684,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Beniamino & Co,45.50232215365039,-73.5627366248199,Sandwich Place
685,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Foire alimentaire - Place Bonaventure - Food Court,45.50006224987296,-73.56501041203236,Food Court
686,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Houston Avenue Bar & Grill,45.502436,-73.562336,Restaurant
687,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Marcello's Marché et Déli,45.49971231359496,-73.56563968445705,Deli / Bodega
688,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Tiki-Ming,45.4998049902187,-73.56530837110499,Chinese Restaurant
689,Downtown MontrealSouthwest,45.503480100000004,-73.5684895,Sushi Shop,45.500177955382334,-73.56421079042704,Sushi Restaurant
690,VerdunSouth,45.4548269,-73.56987290000001,Bagel St-Lo,45.452881,-73.572465,Bagel Shop
691,VerdunSouth,45.4548269,-73.56987290000001,Restaurant Su,45.45491253140561,-73.567801580765,Mediterranean Restaurant
692,VerdunSouth,45.4548269,-73.56987290000001,Rex Pizza,45.45714134131625,-73.5677013042513,Pizza Place
693,VerdunSouth,45.4548269,-73.56987290000001,El Sabor de Mexico,45.456070322493765,-73.56767744063065,Mexican Restaurant
694,VerdunSouth,45.4548269,-73.56987290000001,Well,45.45867,-73.56762,Breakfast Spot
695,VerdunSouth,45.4548269,-73.56987290000001,Le Baobab,45.45723768352502,-73.56747023410517,Café
696,VerdunSouth,45.4548269,-73.56987290000001,Comptoir 21,45.4569177111675,-73.56758856587226,Fish & Chips Shop
697,VerdunSouth,45.4548269,-73.56987290000001,Cafe de la Troisième,45.45730058553076,-73.567132935679,Café
698,VerdunSouth,45.4548269,-73.56987290000001,Le Trèfle,45.45792,-73.56687,Irish Pub
699,VerdunSouth,45.4548269,-73.56987290000001,Pho Bac,45.457701379125055,-73.56749156105833,Vietnamese Restaurant
700,VerdunSouth,45.4548269,-73.56987290000001,Crèmes Boboules,45.458091,-73.567401,Food
701,VerdunSouth,45.4548269,-73.56987290000001,Palais d'Ajit,45.4573974609375,-73.57198333740234,Indian Restaurant
702,VerdunSouth,45.4548269,-73.56987290000001,Pizza Mory,45.45798049222415,-73.57184704657362,Pizza Place
703,VerdunSouth,45.4548269,-73.56987290000001,Villa Wellington,45.45782223517583,-73.56750964426963,Peruvian Restaurant
704,VerdunSouth,45.4548269,-73.56987290000001,Au Coq,45.4521231888536,-73.57260704040527,BBQ Joint
705,VerdunSouth,45.4548269,-73.56987290000001,Crescendo,45.45479147058774,-73.56384796921301,Italian Restaurant
706,VerdunSouth,45.4548269,-73.56987290000001,Subway,45.45815306356107,-73.57157222637193,Sandwich Place
707,VerdunSouth,45.4548269,-73.56987290000001,Pizzeria Woodland,45.4526691,-73.5679299,Pizza Place
708,VerdunSouth,45.4548269,-73.56987290000001,Sushi Time,45.458864023740865,-73.56735851526446,Sushi Restaurant
709,VerdunSouth,45.4548269,-73.56987290000001,Mémé Tartine,45.45885075649118,-73.57177252937417,Bakery
710,VerdunSouth,45.4548269,-73.56987290000001,Taj Mahal l'Inde,45.45824,-73.567353,Indian Restaurant
711,VerdunSouth,45.4548269,-73.56987290000001,Nouveau Verdun,45.456260192528724,-73.5720428341167,Restaurant
712,VerdunSouth,45.4548269,-73.56987290000001,Sushi Hikaru,45.45413814122513,-73.56785372376966,Sushi Restaurant
713,VerdunSouth,45.4548269,-73.56987290000001,Basha,45.456061359687375,-73.56772255592642,Falafel Restaurant
714,VerdunSouth,45.4548269,-73.56987290000001,Les Iles en ville,45.453519,-73.567733,Seafood Restaurant
715,VerdunSouth,45.4548269,-73.56987290000001,Boustan,45.4565959,-73.5675739,Middle Eastern Restaurant
716,VerdunSouth,45.4548269,-73.56987290000001,Le Lotus Bleu,45.4571848,-73.5718741,Chinese Restaurant
717,VerdunSouth,45.4548269,-73.56987290000001,Casse-croute Normand,45.45721198508996,-73.571875167502,Burger Joint
718,VerdunSouth,45.4548269,-73.56987290000001,Pizza Expresso,45.45803625954977,-73.567430339704,Pizza Place
719,VerdunSouth,45.4548269,-73.56987290000001,Luciano,45.458422239014,-73.57182242995971,Italian Restaurant
720,VerdunSouth,45.4548269,-73.56987290000001,La Belle Province,45.45839141141316,-73.56721037755928,Fast Food Restaurant
721,VerdunSouth,45.4548269,-73.56987290000001,Dragon de Chine,45.45886496335946,-73.57180235724778,Chinese Restaurant
722,AuteuilWest,45.612063799999994,-73.74343429999998,Domino's Pizza,45.613837253839144,-73.73886072882823,Pizza Place
723,AuteuilWest,45.612063799999994,-73.74343429999998,L'Étoile De Tunis,45.61392410975418,-73.73877427358688,Moroccan Restaurant
724,AuteuilWest,45.612063799999994,-73.74343429999998,Ocean D'Asie,45.614362,-73.738984,Asian Restaurant
725,AuteuilWest,45.612063799999994,-73.74343429999998,Fusion D'asie Sushi Bar,45.61595107592992,-73.7403953075409,Sushi Restaurant
726,Sainte-Geneviève / Pierrefonds,45.478852,-73.87173,Sushi Shop,45.477414,-73.875159,Sushi Restaurant
727,Sainte-Geneviève / Pierrefonds,45.478852,-73.87173,Maison Mallet Boulangerie,45.479207972410286,-73.866995,Bakery
728,Sainte-Geneviève / Pierrefonds,45.478852,-73.87173,Chef Akbar,45.479057,-73.86650833333333,Indian Restaurant
729,Sainte-Geneviève / Pierrefonds,45.478852,-73.87173,La Capitale Pizza,45.47882840441955,-73.86636913902113,Pizza Place
730,AnjouWest,45.615958500000005,-73.5693509,National Herring,45.619511,-73.568701,Seafood Restaurant
731,AnjouWest,45.615958500000005,-73.5693509,Bambi,45.612952,-73.565581,Italian Restaurant
732,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Trip de Bouffe,45.52270827672983,-73.58408783673693,Middle Eastern Restaurant
733,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,La Touche bar à café,45.52180707998691,-73.5848331540197,Café
734,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Aux Vivres,45.5210858472639,-73.58850557756391,Vegetarian / Vegan Restaurant
735,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,La Panthère Verte,45.52167600437882,-73.58496547262168,Vegetarian / Vegan Restaurant
736,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Robin des Bois,45.52128094182731,-73.58880602655957,Mediterranean Restaurant
737,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Ouzeri,45.525096537179365,-73.58553980220184,Greek Restaurant
738,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Bistro L'Entrepont,45.5230257857028,-73.58644011004004,French Restaurant
739,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Plein Sud,45.52227799985729,-73.58443750235735,French Restaurant
740,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Hof Kelsten,45.520385149180676,-73.58698304843867,Bakery
741,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,HarBin Dumplings,45.521554752047884,-73.58939481237067,Dumpling Restaurant
742,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Bocadillo,45.52008125317666,-73.58654564747677,South American Restaurant
743,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,La Distributrice,45.524173889745796,-73.58275826388797,Café
744,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,La Pizzaiolle,45.52567889236113,-73.58638142259922,Pizza Place
745,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Monsieur B,45.52492781586982,-73.5863560065183,French Restaurant
746,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Pizzeria Romeo,45.522787,-73.58415,Pizza Place
747,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,La Matraca,45.52462778410428,-73.58437198756918,Mexican Restaurant
748,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Vasconia Boulangerie,45.525240406088884,-73.58580616678618,Bakery
749,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Kahwa Café,45.523209,-73.583799,Café
750,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Melbourne,45.5209586097926,-73.58820456939965,Café
751,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,GAB,45.52164110524418,-73.5897270318471,Café
752,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Sorocco,45.52476674503793,-73.58485841666683,Tapas Restaurant
753,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,La Belle Thailandaise,45.5240548,-73.5831642,Thai Restaurant
754,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Pause et Vous,45.52152966106082,-73.58514100313187,Breakfast Spot
755,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Le Doggy Café,45.525021229212776,-73.58541727066039,Pet Café
756,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Chez Claudette,45.52642194660494,-73.59014452280385,Comfort Food Restaurant
757,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Cacique Grill,45.51999991762159,-73.58633995056152,South American Restaurant
758,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,La Binerie Mont-Royal,45.52368980190271,-73.58314148779237,Diner
759,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Ibéricos,45.523906,-73.582423,Tapas Restaurant
760,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Beautys Luncheonette,45.51902292389998,-73.58749728835535,Breakfast Spot
761,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Tartine & Chocolat,45.52448193008487,-73.58384356359082,Creperie
762,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Restaurant Le P'Tit Plateau,45.5223168188138,-73.58112585086467,French Restaurant
763,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Mange-Moi,45.52061908724722,-73.58599191583056,Burger Joint
764,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Le Toledo,45.523517,-73.583535,Bakery
765,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Belém Café & Yoga,45.51992474488168,-73.58558893203735,Café
766,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Sabór Latino,45.51934703365132,-73.58458870013779,Latin American Restaurant
767,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Café Tuyo,45.52270756168395,-73.5808045957513,Café
768,Plateau Mont-RoyalNorth Central,45.5231527,-73.58704300000001,Club Espagnol de Québec,45.51909149406395,-73.58508336569054,Spanish Restaurant
769,Petite-Bourgogne,45.4861081,-73.57371239999998,Joe Beef,45.48304757794583,-73.57506737822968,Steakhouse
770,Petite-Bourgogne,45.4861081,-73.57371239999998,Liverpool House,45.48289306849751,-73.57525618125949,Restaurant
771,Petite-Bourgogne,45.4861081,-73.57371239999998,Chez Sophie,45.48653686507067,-73.5697051679647,French Restaurant
772,Petite-Bourgogne,45.4861081,-73.57371239999998,Burgundy Lion,45.48284704748534,-73.57525753953306,Gastropub
